name,position,age,height,league_rank,average_market_value,highest_market_value,team_fifa_points,total_played_minutes,average_minutes_played,average_assists_per_game,total_assists,assist_per_minute,average_goals_per_game,total_goals,goals_per_minute,total_yellow_cards,team_win_ratio,overall,data_year
Léo Sena,Midfield,25,175,4,1300000.0,2000000.0,0.0,1020,53.68421052631579,0.0526315789473684,1,0.0009803921568627,0.0,0,0.0,0,0.2857142857142857,65.0,2022
Demba Thiam,Goalkeeper,23,202,4,400000.0,500000.0,0.0,90,90.0,0.0,0,0.0,0.0,0,0.0,0,0.6666666666666666,66.0,2022
Luiz Araújo,Attack,25,175,5,9000000.0,10000000.0,30.0,1738,51.11764705882353,0.0588235294117647,2,0.001150747986191,0.1176470588235294,4,0.002301495972382,5,0.5869565217391305,77.0,2022
Houboulang Mendes,Defender,23,184,5,1200000.0,1200000.0,0.0,1302,76.58823529411765,0.0,0,0.0,0.0,0,0.0,3,0.2894736842105263,68.0,2022
Junior Messias,Attack,30,174,4,2375000.0,3500000.0,0.0,3292,88.97297297297297,0.1351351351351351,5,0.0015188335358444,0.2432432432432432,9,0.00273390036452,6,0.1538461538461538,74.0,2022
Josh Maja,Attack,22,181,1,5833333.333333333,6500000.0,0.0,1618,50.5625,0.0,0,0.0,0.15625,5,0.0030902348578491,2,0.15,72.0,2022
Jon Morcillo,Attack,22,183,3,3333333.333333333,5000000.0,10.0,1519,42.19444444444444,0.0555555555555555,2,0.0013166556945358,0.0555555555555555,2,0.0013166556945358,3,0.3617021276595745,73.0,2022
Karim Aribi,Attack,27,192,5,900000.0,1000000.0,0.0,286,22.0,0.0,0,0.0,0.0,0,0.0,0,0.2368421052631578,63.0,2022
Marco Brescianini,Midfield,21,188,4,500000.0,600000.0,38.0,24,24.0,0.0,0,0.0,0.0,0,0.0,0,0.6111111111111112,62.0,2022
Matteo Lovato,Defender,21,188,4,4612500.0,7000000.0,0.0,1382,57.583333333333336,0.0,0,0.0,0.0,0,0.0,5,0.2926829268292683,72.0,2022
Eddie Salcedo,Attack,19,178,4,9125000.0,10000000.0,0.0,972,40.5,0.0833333333333333,2,0.0020576131687242,0.125,3,0.0030864197530864,3,0.2926829268292683,70.0,2022
Colin Dagba,Defender,22,170,5,12000000.0,12000000.0,112.0,1576,52.53333333333333,0.0666666666666666,2,0.0012690355329949,0.0333333333333333,1,0.0006345177664974,4,0.6481481481481481,76.0,2022
Stefan Bajic,Goalkeeper,19,188,5,833333.3333333333,1000000.0,4.0,90,90.0,0.0,0,0.0,0.0,0,0.0,0,0.3157894736842105,65.0,2022
Eric García,Defender,20,182,1,20000000.0,20000000.0,134.0,858,71.5,0.0,0,0.0,0.0,0,0.0,1,0.7413793103448276,77.0,2022
Rocco Reitz,Midfield,19,176,2,387500.0,500000.0,21.0,61,30.5,0.0,0,0.0,0.0,0,0.0,1,0.391304347826087,64.0,2022
Jayden Braaf,Attack,18,180,4,3000000.0,3000000.0,0.0,115,28.75,0.0,0,0.0,0.25,1,0.008695652173913,0,0.2926829268292683,64.0,2022
Jonas Michelbrink,Midfield,20,182,2,266666.6666666666,500000.0,4.0,37,18.5,0.0,0,0.0,0.0,0,0.0,1,0.2285714285714285,59.0,2022
Mehmet Aydın,Defender,19,180,2,525000.0,800000.0,0.0,501,83.5,0.0,0,0.0,0.0,0,0.0,0,0.1351351351351351,63.0,2022
Wesley Fofana,Defender,20,186,1,25900000.0,40000000.0,23.0,3400,80.95238095238095,0.0238095238095238,1,0.0002941176470588,0.0,0,0.0,11,0.5769230769230769,78.0,2022
Sacha Boey,Defender,20,178,5,2200000.0,2500000.0,0.0,1990,76.53846153846153,0.0384615384615384,1,0.000502512562814,0.0,0,0.0,1,0.1052631578947368,71.0,2022
Renan Lodi,Defender,23,173,3,36250000.0,50000000.0,105.0,1771,52.088235294117645,0.0588235294117647,2,0.0011293054771315,0.0294117647058823,1,0.0005646527385657,7,0.5918367346938775,81.0,2022
Melayro Bogarde,Midfield,19,186,2,2500000.0,3000000.0,23.0,560,40.0,0.1428571428571428,2,0.0035714285714285,0.0,0,0.0,4,0.3863636363636363,64.0,2022
Aaron Wan-Bissaka,Defender,23,183,1,40000000.0,40000000.0,105.0,4736,87.70370370370371,0.1111111111111111,6,0.0012668918918918,0.037037037037037,2,0.0004222972972972,5,0.5666666666666667,83.0,2022
Youssef Maziz,Midfield,23,175,5,800000.0,800000.0,0.0,254,23.09090909090909,0.0,0,0.0,0.0,0,0.0,1,0.3157894736842105,66.0,2022
Leon Dajaku,Attack,20,180,2,2050000.0,2300000.0,5.0,64,21.33333333333333,0.0,0,0.0,0.0,0,0.0,0,0.3611111111111111,66.0,2022
Aimen Moueffek,Midfield,20,179,5,1733333.3333333333,2000000.0,4.0,733,38.578947368421055,0.0,0,0.0,0.0,0,0.0,3,0.3157894736842105,67.0,2022
Moussa Djenepo,Attack,23,177,1,13000000.0,13000000.0,0.0,1483,49.43333333333333,0.0,0,0.0,0.0666666666666666,2,0.0013486176668914,5,0.3720930232558139,74.0,2022
Ki-Jana Hoever,Defender,19,183,1,7000000.0,7000000.0,16.0,759,50.6,0.0,0,0.0,0.0,0,0.0,1,0.3488372093023256,65.0,2022
Nicolas Cozza,Defender,22,178,5,3650000.0,3800000.0,0.0,1374,68.7,0.0,0,0.0,0.0,0,0.0,2,0.3684210526315789,72.0,2022
Lorenzo Pirola,Defender,19,188,4,1733333.3333333333,2500000.0,0.0,210,105.0,0.0,0,0.0,0.0,0,0.0,0,0.6666666666666666,64.0,2022
Randal Kolo Muani,Attack,22,187,5,4760000.0,9000000.0,0.0,3042,82.21621621621621,0.2162162162162162,8,0.0026298487836949,0.2432432432432432,9,0.0029585798816568,3,0.2368421052631578,74.0,2022
Andy Pelmard,Defender,21,180,5,4500000.0,5000000.0,9.0,1438,62.52173913043478,0.0,0,0.0,0.0,0,0.0,1,0.3636363636363636,70.0,2022
William Saliba,Defender,20,192,5,19166666.666666664,22500000.0,9.0,1800,90.0,0.0,0,0.0,0.05,1,0.0005555555555555,2,0.3636363636363636,75.0,2022
Nicolás Domínguez,Midfield,23,179,4,11333333.333333332,14000000.0,0.0,1446,46.64516129032258,0.0,0,0.0,0.032258064516129,1,0.0006915629322268,9,0.2682926829268293,75.0,2022
Pepe Sánchez,Defender,21,185,3,200000.0,400000.0,13.0,651,72.33333333333333,0.0,0,0.0,0.0,0,0.0,0,0.4310344827586206,64.0,2022
Riccardo Calafiori,Defender,19,188,4,1900000.0,2500000.0,100.0,479,53.22222222222222,0.1111111111111111,1,0.0020876826722338,0.1111111111111111,1,0.0020876826722338,4,0.5272727272727272,68.0,2022
Neco Williams,Defender,20,183,1,8000000.0,10000000.0,134.0,587,48.91666666666666,0.0833333333333333,1,0.0017035775127768,0.0,0,0.0,1,0.5294117647058824,68.0,2022
Tariq Lamptey,Defender,20,163,1,18000000.0,18000000.0,0.0,890,80.9090909090909,0.2727272727272727,3,0.0033707865168539,0.0909090909090909,1,0.0011235955056179,4,0.2682926829268293,74.0,2022
Giovanni Reyna,Midfield,18,185,2,35333333.33333333,38000000.0,78.0,2698,58.65217391304348,0.1739130434782608,8,0.0029651593773165,0.1521739130434782,7,0.0025945144551519,2,0.6078431372549019,77.0,2022
Edu Expósito,Midfield,24,178,3,3833333.333333333,4000000.0,0.0,2571,75.61764705882354,0.088235294117647,3,0.0011668611435239,0.0,0,0.0,4,0.1951219512195122,76.0,2022
Alexandre Jankewitz,Midfield,19,185,1,500000.0,500000.0,0.0,8,2.6666666666666665,0.0,0,0.0,0.0,0,0.0,0,0.3720930232558139,60.0,2022
Jomaine Consbruch,Midfield,19,174,2,433333.33333333326,500000.0,0.0,45,45.0,0.0,0,0.0,0.0,0,0.0,0,0.2571428571428571,59.0,2022
Bremer,Defender,24,188,4,7750000.0,10000000.0,2.5,3125,86.80555555555556,0.0277777777777777,1,0.00032,0.1388888888888888,5,0.0016,2,0.2142857142857142,76.0,2022
Noel Niemann,Attack,21,171,2,275000.0,275000.0,0.0,13,13.0,0.0,0,0.0,0.0,0,0.0,0,0.2571428571428571,61.0,2022
Iago,Defender,24,181,2,6000000.0,6500000.0,0.0,1744,87.2,0.15,3,0.0017201834862385,0.05,1,0.0005733944954128,3,0.3055555555555556,73.0,2022
Bruno Guimarães,Midfield,23,182,5,29000000.0,30000000.0,75.0,1964,54.55555555555556,0.0277777777777777,1,0.0005091649694501,0.0833333333333333,3,0.0015274949083503,6,0.5609756097560976,79.0,2022
Kévin Zohi,Attack,24,180,5,1866666.6666666665,2000000.0,2.5,419,18.217391304347824,0.0,0,0.0,0.0869565217391304,2,0.0047732696897374,0,0.2894736842105263,70.0,2022
Nicolò Rovella,Midfield,19,179,4,3833333.333333333,5000000.0,0.0,1352,61.45454545454545,0.0909090909090909,2,0.0014792899408284,0.0,0,0.0,5,0.3095238095238095,70.0,2022
Kike Pérez,Midfield,24,184,3,800000.0,1000000.0,0.0,1319,48.851851851851855,0.074074074074074,2,0.001516300227445,0.0,0,0.0,4,0.1904761904761904,70.0,2022
Mason Greenwood,Attack,19,181,1,50000000.0,50000000.0,105.0,3236,63.45098039215687,0.0980392156862745,5,0.0015451174289245,0.2156862745098039,11,0.0033992583436341,2,0.5666666666666667,78.0,2022
Terem Moffi,Attack,22,188,5,6750000.0,10000000.0,0.0,2241,65.91176470588235,0.088235294117647,3,0.001338688085676,0.4411764705882352,15,0.0066934404283801,2,0.2894736842105263,74.0,2022
Sebastiano Esposito,Attack,18,183,4,7000000.0,9000000.0,67.0,5,5.0,0.0,0,0.0,0.0,0,0.0,0,0.660377358490566,68.0,2022
Daniel Maldini,Midfield,19,188,4,800000.0,800000.0,38.0,230,23.0,0.0,0,0.0,0.0,0,0.0,1,0.6111111111111112,59.0,2022
Illan Meslier,Goalkeeper,21,197,1,14250000.0,20000000.0,0.0,3150,90.0,0.0,0,0.0,0.0,0,0.0,0,0.4615384615384615,77.0,2022
Botond Balogh,Defender,19,189,4,633333.3333333333,800000.0,0.0,253,63.25,0.0,0,0.0,0.0,0,0.0,1,0.1428571428571428,64.0,2022
Brandon Soppy,Midfield,19,181,5,5500000.0,7000000.0,33.0,722,65.63636363636364,0.0,0,0.0,0.0,0,0.0,2,0.3636363636363636,68.0,2022
Álex Baena,Midfield,19,174,3,1675000.0,2500000.0,78.0,798,42.0,0.2105263157894736,4,0.0050125313283208,0.1052631578947368,2,0.0025062656641604,3,0.5517241379310345,67.0,2022
Teden Mengi,Defender,19,186,1,1500000.0,1500000.0,105.0,6,6.0,0.0,0,0.0,0.0,0,0.0,0,0.5666666666666667,64.0,2022
Oliver Casey,Defender,20,188,1,250000.0,250000.0,0.0,45,45.0,0.0,0,0.0,0.0,0,0.0,0,0.4615384615384615,61.0,2022
Hicham Boudaoui,Midfield,21,175,5,4400000.0,5000000.0,9.0,1879,64.79310344827586,0.1034482758620689,3,0.001596593932943,0.1034482758620689,3,0.001596593932943,11,0.3636363636363636,75.0,2022
Robert Navarro,Midfield,19,178,3,2666666.6666666665,3000000.0,26.0,35,35.0,0.0,0,0.0,0.0,0,0.0,0,0.42,67.0,2022
Edmond Tapsoba,Defender,22,192,2,36666666.666666664,40000000.0,53.0,3490,85.1219512195122,0.0,0,0.0,0.048780487804878,2,0.0005730659025787,7,0.4680851063829787,81.0,2022
Xavi Simons,Attack,18,179,5,500000.0,500000.0,112.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0,0.6481481481481481,66.0,2022
Javi López,Defender,19,183,3,600000.0,600000.0,0.0,396,36.0,0.0,0,0.0,0.0,0,0.0,1,0.2682926829268293,65.0,2022
Pape Matar Sarr,Midfield,18,184,5,6500000.0,10000000.0,0.0,1593,72.4090909090909,0.0,0,0.0,0.1363636363636363,3,0.0018832391713747,5,0.3157894736842105,70.0,2022
Cheikh Sabaly,Attack,22,168,5,825000.0,1000000.0,0.0,11,11.0,0.0,0,0.0,0.0,0,0.0,0,0.3157894736842105,67.0,2022
Elias Bördner,Goalkeeper,19,188,2,150000.0,250000.0,61.0,90,90.0,0.0,0,0.0,0.0,0,0.0,0,0.4594594594594595,59.0,2022
Enzo Millot,Midfield,18,174,5,833333.3333333333,1000000.0,26.0,39,19.5,0.0,0,0.0,0.0,0,0.0,0,0.631578947368421,67.0,2022
Henning Matriciani,Defender,21,187,2,87500.0,100000.0,0.0,23,23.0,0.0,0,0.0,0.0,0,0.0,0,0.1351351351351351,61.0,2022
Maxime Busi,Defender,21,182,4,4250000.0,5000000.0,0.0,2142,61.2,0.0857142857142857,3,0.0014005602240896,0.0,0,0.0,6,0.1428571428571428,69.0,2022
Armand Laurienté,Attack,22,171,5,3700000.0,6000000.0,0.0,1618,55.793103448275865,0.1724137931034482,5,0.0030902348578491,0.1034482758620689,3,0.0018541409147095,4,0.2894736842105263,73.0,2022
Jamal Musiala,Midfield,18,184,2,24000000.0,38000000.0,138.0,1304,35.24324324324324,0.027027027027027,1,0.0007668711656441,0.1891891891891891,7,0.0053680981595092,0,0.7592592592592593,75.0,2022
Dwight McNeil,Attack,21,183,1,23000000.0,25000000.0,2.5,3248,85.47368421052632,0.131578947368421,5,0.001539408866995,0.0526315789473684,2,0.000615763546798,2,0.2926829268292683,77.0,2022
Kevin Agudelo,Midfield,22,178,4,3500000.0,3500000.0,0.0,1641,48.26470588235294,0.0588235294117647,2,0.0012187690432663,0.0294117647058823,1,0.0006093845216331,6,0.2857142857142857,69.0,2022
Niels Nkounkou,Defender,20,180,1,3000000.0,3000000.0,3.0,106,35.333333333333336,0.0,0,0.0,0.0,0,0.0,1,0.4761904761904761,62.0,2022
Leif Davis,Defender,21,182,1,450000.0,800000.0,0.0,89,29.666666666666668,0.0,0,0.0,0.0,0,0.0,0,0.4615384615384615,64.0,2022
Joscha Wosz,Attack,18,174,2,400000.0,400000.0,83.0,48,16.0,0.0,0,0.0,0.0,0,0.0,0,0.58,59.0,2022
Bilal Benkhedim,Midfield,20,175,5,1133333.3333333333,1200000.0,4.0,72,24.0,0.0,0,0.0,0.0,0,0.0,0,0.3157894736842105,64.0,2022
Silas,Attack,22,189,2,20000000.0,25000000.0,0.0,2101,77.81481481481481,0.1851851851851851,5,0.0023798191337458,0.4814814814814814,13,0.0061875297477391,6,0.3783783783783784,75.0,2022
Drissa Camara,Midfield,19,179,4,250000.0,250000.0,0.0,42,14.0,0.0,0,0.0,0.0,0,0.0,0,0.1428571428571428,59.0,2022
Lucas Gourna-Douath,Midfield,17,185,5,6300000.0,12000000.0,4.0,1316,43.86666666666667,0.0,0,0.0,0.0,0,0.0,8,0.3157894736842105,70.0,2022
Daan Dierckx,Defender,18,192,4,750000.0,1000000.0,0.0,549,68.625,0.0,0,0.0,0.0,0,0.0,1,0.1428571428571428,60.0,2022
Isma Ruiz,Midfield,20,180,3,266666.6666666666,300000.0,13.0,147,36.75,0.0,0,0.0,0.0,0,0.0,0,0.4310344827586206,64.0,2022
Enzo Le Fée,Midfield,21,173,5,4375000.0,5000000.0,0.0,1814,50.388888888888886,0.1388888888888888,5,0.0027563395810363,0.0,0,0.0,6,0.2894736842105263,71.0,2022
Borja Sainz,Attack,20,174,3,2333333.333333333,2500000.0,0.0,601,25.041666666666668,0.0833333333333333,2,0.0033277870216306,0.0416666666666666,1,0.0016638935108153,1,0.2682926829268293,65.0,2022
Shola Shoretire,Midfield,17,171,1,3000000.0,3000000.0,105.0,24,8.0,0.0,0,0.0,0.0,0,0.0,0,0.5666666666666667,62.0,2022
Eduardo Camavinga,Midfield,18,182,5,55000000.0,60000000.0,33.0,2743,70.33333333333333,0.0769230769230769,3,0.0010936930368209,0.0256410256410256,1,0.0003645643456069,7,0.3636363636363636,78.0,2022
Ebrima Darboe,Midfield,20,179,4,2000000.0,2000000.0,100.0,384,64.0,0.0,0,0.0,0.0,0,0.0,2,0.5272727272727272,66.0,2022
Lewis Richardson,Midfield,18,178,1,200000.0,200000.0,2.5,3,1.5,0.0,0,0.0,0.0,0,0.0,0,0.2926829268292683,61.0,2022
Tyler Onyango,Midfield,18,190,1,200000.0,200000.0,3.0,5,5.0,0.0,0,0.0,0.0,0,0.0,0,0.4761904761904761,60.0,2022
Jaden Philogene,Attack,19,181,1,500000.0,500000.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0,0.4102564102564102,60.0,2022
Matthew Hoppe,Attack,20,191,2,2425000.0,4500000.0,0.0,1423,59.29166666666666,0.0416666666666666,1,0.0007027406886858,0.25,6,0.0042164441321152,3,0.1351351351351351,69.0,2022
Noah Fatar,Attack,19,170,5,300000.0,300000.0,0.0,19,9.5,0.0,0,0.0,0.0,0,0.0,0,0.3157894736842105,61.0,2022
Loïc Badé,Defender,21,191,5,6700000.0,12000000.0,0.0,2610,84.19354838709677,0.0,0,0.0,0.0,0,0.0,11,0.3947368421052631,74.0,2022
Maxence Rivera,Attack,19,168,5,1600000.0,2500000.0,4.0,224,13.176470588235292,0.0,0,0.0,0.0,0,0.0,0,0.3157894736842105,65.0,2022
Tom Lacoux,Midfield,19,182,5,700000.0,800000.0,6.0,523,40.23076923076923,0.0,0,0.0,0.0,0,0.0,4,0.3421052631578947,67.0,2022
Mahamadou Doucouré,Attack,21,181,5,150000.0,150000.0,0.0,42,14.0,0.0,0,0.0,0.0,0,0.0,0,0.2368421052631578,61.0,2022
Cristiano Ronaldo,Attack,36,187,4,53750000.0,60000000.0,107.0,3841,85.35555555555555,0.0888888888888888,4,0.0010413954699297,0.8444444444444444,38,0.0098932569643322,5,0.6481481481481481,91.0,2022
Lionel Carole,Defender,30,182,5,2000000.0,2000000.0,2.5,1333,49.37037037037037,0.037037037037037,1,0.0007501875468867,0.0,0,0.0,2,0.2894736842105263,71.0,2022
Goran Pandev,Attack,37,184,4,433333.33333333326,500000.0,0.0,1492,48.12903225806452,0.1290322580645161,4,0.002680965147453,0.2258064516129032,7,0.0046916890080428,5,0.3095238095238095,74.0,2022
Alex Cordaz,Goalkeeper,38,188,4,450000.0,500000.0,0.0,3240,90.0,0.0,0,0.0,0.0,0,0.0,1,0.1538461538461538,72.0,2022
Kasper Schmeichel,Goalkeeper,34,189,1,7333333.333333333,8000000.0,23.0,4320,90.0,0.0,0,0.0,0.0,0,0.0,0,0.5769230769230769,85.0,2022
Ron-Robert Zieler,Goalkeeper,32,188,2,1333333.3333333333,1500000.0,4.0,50,50.0,0.0,0,0.0,0.0,0,0.0,0,0.2702702702702703,73.0,2022
Franck Ribéry,Attack,38,170,4,3000000.0,3000000.0,0.0,2194,73.13333333333334,0.2333333333333333,7,0.0031905195989061,0.0666666666666666,2,0.0009115770282588,6,0.2857142857142857,79.0,2022
Jérémy Morel,Defender,37,172,5,400000.0,400000.0,0.0,2494,89.07142857142857,0.0,0,0.0,0.0,0,0.0,1,0.2894736842105263,72.0,2022
Salvatore Sirigu,Goalkeeper,34,192,4,4000000.0,6500000.0,2.5,2880,90.0,0.0,0,0.0,0.0,0,0.0,0,0.2142857142857142,82.0,2022
Jean-Louis Leca,Goalkeeper,35,180,5,1133333.3333333333,1300000.0,0.0,3315,89.5945945945946,0.0,0,0.0,0.0,0,0.0,2,0.3947368421052631,75.0,2022
Gary Cahill,Defender,35,193,1,2000000.0,2500000.0,0.0,1800,90.0,0.05,1,0.0005555555555555,0.05,1,0.0005555555555555,3,0.3076923076923077,74.0,2022
Tobias Sippel,Goalkeeper,33,183,2,400000.0,400000.0,21.0,703,87.875,0.0,0,0.0,0.0,0,0.0,0,0.391304347826087,73.0,2022
Gervinho,Attack,34,179,4,3250000.0,5000000.0,0.0,2052,73.28571428571429,0.0357142857142857,1,0.0004873294346978,0.1785714285714285,5,0.0024366471734892,0,0.1428571428571428,76.0,2022
Lorenzo De Silvestri,Defender,33,187,4,2000000.0,2500000.0,0.0,2266,75.53333333333333,0.0,0,0.0,0.0666666666666666,2,0.0008826125330979,4,0.2682926829268293,76.0,2022
Blaise Matuidi,Midfield,34,175,4,5500000.0,6000000.0,107.0,90,90.0,0.0,0,0.0,0.0,0,0.0,0,0.6481481481481481,79.0,2022
Julian Baumgartlinger,Midfield,33,184,2,1875000.0,2000000.0,53.0,1604,61.69230769230769,0.0384615384615384,1,0.0006234413965087,0.1153846153846153,3,0.0018703241895261,2,0.4680851063829787,78.0,2022
Axel Witsel,Midfield,32,186,2,12666666.666666666,17000000.0,78.0,1596,72.54545454545455,0.0,0,0.0,0.0454545454545454,1,0.0006265664160401,5,0.6078431372549019,83.0,2022
Stefano Okaka,Attack,31,186,4,2625000.0,3000000.0,0.0,1590,66.25,0.0416666666666666,1,0.00062893081761,0.2083333333333333,5,0.0031446540880503,2,0.2926829268292683,75.0,2022
David McGoldrick,Attack,33,184,1,1833333.3333333333,2000000.0,0.0,2683,68.7948717948718,0.0512820512820512,2,0.0007454342154304,0.2051282051282051,8,0.0029817368617219,7,0.238095238095238,73.0,2022
Felipe Caicedo,Attack,32,183,4,4666666.666666666,5000000.0,53.0,1054,35.13333333333333,0.0,0,0.0,0.3,9,0.00853889943074,6,0.4897959183673469,78.0,2022
Lee Peltier,Defender,34,178,1,600000.0,800000.0,0.0,324,64.8,0.0,0,0.0,0.0,0,0.0,1,0.1282051282051282,68.0,2022
Pape Diop,Midfield,35,180,3,850000.0,1000000.0,0.0,2364,69.52941176470588,0.0294117647058823,1,0.0004230118443316,0.0294117647058823,1,0.0004230118443316,9,0.1951219512195122,71.0,2022
Leonardo Bonucci,Defender,34,189,4,12250000.0,18000000.0,107.0,2820,76.21621621621621,0.0,0,0.0,0.054054054054054,2,0.000709219858156,3,0.6481481481481481,85.0,2022
Jack Cork,Midfield,32,185,1,6333333.333333333,8000000.0,2.5,1515,84.16666666666667,0.0555555555555555,1,0.0006600660066006,0.0,0,0.0,2,0.2926829268292683,76.0,2022
André Hahn,Attack,30,185,2,1775000.0,2500000.0,0.0,2091,69.7,0.2666666666666666,8,0.0038259206121472,0.3,9,0.0043041606886657,4,0.3055555555555556,75.0,2022
Ömer Toprak,Defender,31,187,2,2666666.6666666665,3000000.0,0.0,2038,75.48148148148148,0.0,0,0.0,0.074074074074074,2,0.000981354268891,1,0.282051282051282,77.0,2022
Miguel Veloso,Midfield,35,180,4,966666.6666666665,1000000.0,0.0,1498,65.1304347826087,0.0869565217391304,2,0.0013351134846461,0.0869565217391304,2,0.0013351134846461,1,0.2926829268292683,78.0,2022
Daniel Brosinski,Defender,32,178,2,1033333.3333333333,1300000.0,0.0,1520,69.0909090909091,0.0909090909090909,2,0.0013157894736842,0.0909090909090909,2,0.0013157894736842,0,0.3055555555555556,72.0,2022
Juan Mata,Midfield,33,170,1,5833333.333333333,7500000.0,105.0,817,43.0,0.2105263157894736,4,0.0048959608323133,0.0526315789473684,1,0.0012239902080783,0,0.5666666666666667,78.0,2022
Federico Fazio,Defender,34,195,4,1266666.6666666665,2000000.0,100.0,883,73.58333333333333,0.0,0,0.0,0.0833333333333333,1,0.001132502831257,4,0.5272727272727272,75.0,2022
Kevin Trapp,Goalkeeper,30,189,2,6750000.0,7000000.0,61.0,3240,90.0,0.0,0,0.0,0.0,0,0.0,0,0.4594594594594595,82.0,2022
Angelo Ogbonna,Defender,33,191,1,3500000.0,5000000.0,21.0,2599,86.63333333333334,0.0,0,0.0,0.1,3,0.0011542901115813,4,0.5121951219512195,80.0,2022
Albin Ekdal,Midfield,31,186,4,3133333.333333333,3200000.0,0.0,2314,70.12121212121212,0.0303030303030303,1,0.0004321521175453,0.0606060606060606,2,0.0008643042350907,9,0.3902439024390244,76.0,2022
Dale Stephens,Midfield,32,185,1,3433333.333333333,4800000.0,2.5,558,55.8,0.0,0,0.0,0.0,0,0.0,1,0.2926829268292683,73.0,2022
Fabian Delph,Midfield,31,174,1,6625000.0,10000000.0,3.0,261,32.625,0.0,0,0.0,0.0,0,0.0,1,0.4761904761904761,75.0,2022
Anthony Modeste,Attack,33,188,5,2100000.0,2800000.0,4.0,578,36.125,0.0,0,0.0,0.0625,1,0.0017301038062283,2,0.3157894736842105,72.0,2022
Mikel Rico,Midfield,36,178,3,300000.0,300000.0,0.0,2200,68.75,0.125,4,0.0018181818181818,0.03125,1,0.0004545454545454,2,0.2,73.0,2022
Kevin Kampl,Midfield,30,178,2,12666666.666666666,14000000.0,83.0,2839,69.2439024390244,0.048780487804878,2,0.0007044734061289,0.0,0,0.0,9,0.58,81.0,2022
İlkay Gündoğan,Midfield,30,180,1,40000000.0,40000000.0,134.0,3383,73.54347826086956,0.108695652173913,5,0.0014779781259237,0.3695652173913043,17,0.0050251256281407,3,0.7413793103448276,85.0,2022
Henrikh Mkhitaryan,Midfield,32,177,4,18333333.333333332,20000000.0,100.0,3519,74.87234042553192,0.276595744680851,13,0.0036942313157146,0.3191489361702127,15,0.0042625745950554,2,0.5272727272727272,83.0,2022
Cristian Ansaldi,Defender,34,181,4,2666666.6666666665,4000000.0,2.5,2172,62.05714285714286,0.1714285714285714,6,0.0027624309392265,0.0285714285714285,1,0.0004604051565377,2,0.2142857142857142,78.0,2022
Pablo Piatti,Attack,32,163,3,1866666.6666666665,2400000.0,0.0,359,39.888888888888886,0.0,0,0.0,0.0,0,0.0,1,0.2439024390243902,77.0,2022
Pasquale Schiattarella,Midfield,34,177,4,966666.6666666665,1000000.0,0.0,2289,76.3,0.0333333333333333,1,0.000436871996505,0.0333333333333333,1,0.000436871996505,14,0.1794871794871795,71.0,2022
Fabien Lemoine,Midfield,34,175,5,900000.0,1000000.0,0.0,1948,64.93333333333334,0.0,0,0.0,0.0333333333333333,1,0.0005133470225872,7,0.2894736842105263,73.0,2022
Péter Gulácsi,Goalkeeper,31,190,2,12000000.0,13000000.0,83.0,4440,90.6122448979592,0.0,0,0.0,0.0,0,0.0,1,0.58,85.0,2022
Giacomo Bonaventura,Midfield,31,180,4,5333333.333333333,7000000.0,0.0,2439,67.75,0.1111111111111111,4,0.001640016400164,0.0833333333333333,3,0.001230012300123,6,0.2857142857142857,78.0,2022
Simone Colombi,Goalkeeper,29,188,4,633333.3333333333,700000.0,0.0,360,90.0,0.0,0,0.0,0.0,0,0.0,0,0.1428571428571428,70.0,2022
Andrés Fernández,Goalkeeper,34,185,3,600000.0,600000.0,0.0,1650,91.66666666666669,0.0,0,0.0,0.0,0,0.0,0,0.2,76.0,2022
